6443
CORO1B	7.982	9.002	9.153	6.421	179.479	175.364	151.521	135.818	160.41	121.245	48.153	49.581	60.956	46.728	136.551	120.6	116.807	75.678	78.446	75.587	75.575	115.93	113.162	110.18	164.221	205.497	232.253	222.358
CORO1C	302.413	206.326	300.267	129.989	105.39	119.427	115.481	189.238	180.65	182.756	174.433	199.438	185.336	162.81	88.372	96.214	87.133	73.384	71.131	62.033	65.856	136.944	144.143	148.446	18.399	101.609	94.293	100.447
COTL1	74.941	224.498	285.681	35.653	31.909	44.07	38.363	86.983	105.105	83.507	61.325	65.32	66.726	51.818	213.324	190.344	178.561	165.491	184.73	143.557	164.471	255.435	267.961	250.351	74.948	728.352	773.201	768.439
CPD	61.795	44.227	50.869	51.423	76.165	57.857	71.322	53.945	43.233	44.972	29.91	22.861	32.248	25.293	75.241	50.031	71.282	32.173	26.541	29.34	25.648	52.049	59.887	60.905	49.785	39.19	37.597	37.923
CPEB2	11.446	5.496	6.398	7.331	4.485	2.384	3.825	10.596	7.953	8.535	1.833	1.301	1.888	1.647	10.914	9.457	8.402	15.023	12.081	16.136	11.872	6.607	8.524	8.987	7.273	3.048	2.589	2.777
CPEB4	20.848	10.057	11.857	14.65	9.845	7.73	9.104	10.798	8.189	8.634	4.131	2.387	2.792	2.766	16.87	10.438	12.418	27.61	20.546	30.033	24.5	4.673	5.9	5.989	5.677	5.061	5.059	5.019
CPNE2	21.662	25.763	26.429	20.903	43.754	47.749	52.106	85.776	94.161	88.611	3.291	4.812	4.601	3.851	38.483	22.984	37.628	63.059	49.923	60.631	49.119	7.129	7.556	7.046	14.714	16.61	18.793	21.082
CPNE3	158.201	89.046	88.297	149.686	80.45	47.17	69.61	43.485	36.798	37.451	26.412	25.941	24.793	24.916	34.221	30.923	28.232	45.041	36.307	43.053	37.895	47.115	52.16	52.479	62.068	72.044	72.471	70.123
CPOX	6.402	5.402	3.703	5.199	48.645	47.664	48.201	30.827	27.304	30.57	29.38	26.379	26.254	23.247	37.478	33.883	29.92	43.611	38.92	47.655	39.832	32.586	35.322	33.767	57.781	27.738	24.247	23.486
CPPED1	20.652	10.272	16.096	14.45	26.148	18.835	24.51	15.243	16.517	15.142	41.029	41.987	44.3	45.15	17.658	9.852	14.623	4.567	4.309	4.042	5.569	28.652	25.383	27.181	18.785	11.508	11.711	11.445
CPSF2	58.302	52.173	58.015	38.749	59.088	55.333	57.928	44.832	40.359	42.271	68.145	69.708	63.608	58.065	55.695	49.566	38.591	20.818	20.877	20.603	21.276	24.975	26.661	28.474	14.222	48.567	44.83	45.788
CPSF3	138.522	65.601	71.601	101.016	89.69	88.245	97.045	19.249	19.213	20.834	25.419	24.697	24.79	20.654	35.348	36.575	32.9	55.162	52.427	57.275	56.072	29.116	30.063	32.5	33.964	62.946	58.491	59.803
CPSF4	11.117	18.683	15.155	15.195	32.317	42.632	37.916	9.638	9.719	9.545	33.198	36.137	34.571	33.148	9.929	10.035	12.512	12.232	9.711	15.918	11.892	20.775	19.609	18.53	41.649	28.06	32.882	35.658
CPSF6	40.557	47.645	50.149	37.518	66.454	47.118	58.144	31.266	28.208	29.559	3.621	2.543	3.41	3.352	18.663	15.768	15.55	11.039	10.48	13.81	11.584	28.942	29.264	27.951	50.206	38.673	36.473	39.028
CPSF7	24.081	28.28	27.098	22.009	62.705	74.491	74.395	51.933	49.23	54.344	20.481	22.159	23.895	22.278	42.842	46.865	36.516	37.556	26.241	49.862	35.089	35.308	37.774	39.698	65.372	50.272	53.964	55.146
CPT1A	7.652	9.024	11.148	7.372	40.2	44.379	45.883	58.352	52.039	53.326	20.571	15.645	15.946	13.256	132.125	88.24	176.139	73.531	60.336	78.66	62.186	20.432	22.918	22.842	5.876	48.375	48.916	48.632
CPT2	9.844	8.603	12.538	10.598	49.573	40.962	54.457	37.717	34.57	34.542	29.437	34.972	35.94	31.387	12.624	14.46	15.886	9.675	8.148	10.239	8.864	31.227	31.874	31.915	15.67	57.204	56.085	53.25
CRABP2	58.996	115.519	68.885	100.447	1.796	2.528	2.301	59.06	61.167	59.356	5.266	5.447	7.294	6.469	14.251	3.186	3.521	486.487	575.483	490.064	485.756	697.136	665.622	648.274	11.819	26.652	24.798	21.467
CRAMP1	9.654	11.654	15.014	10.985	16.185	16.195	16.709	5.155	4.272	4.911	3.853	3.234	4.672	5.061	10.141	10.807	12.517	5.64	2.597	7.757	3.988	4.78	3.96	4.472	4.987	14.608	14.71	14.87
CRAT	19.847	36.665	39.971	25.128	20.062	24.53	23.376	72.398	78.327	65.112	25.895	28.835	37.402	31.128	95.169	80.198	83.637	42.327	34.84	44.856	35.716	16.56	16.222	15.028	7.286	48.143	52.344	47.353
CRBN	27.531	30.638	22.717	43.128	6.201	7.865	7.466	11.333	9.826	11.893	11.341	10.341	10.073	9.705	42.914	37.978	32.745	31.284	27.111	37.028	30.111	14.555	15.575	16.183	14.938	35.74	38.35	36.827
CREB1	36.731	30.259	26.359	34.671	25.387	17.726	22.881	13.116	10.495	11.653	19.014	17.806	15.748	15.89	9.356	8.127	7.629	17.84	20.288	24.064	17.652	5.429	7.001	7.38	7.23	13.231	12.953	12.608
CREB3	214.045	233.733	280.47	138.628	30.436	27.361	21.637	60.668	58.889	62.735	136.735	127.156	131.671	124.897	126.111	111.103	174.649	80.96	98.69	84.065	83.96	73.625	69.303	70.371	55.404	134.787	133.394	133.581
CREB3L1	125.777	108.246	105.726	84.428	6.857	12.772	8.208	271.264	281.318	258.114	61.619	67.733	80.659	71.128	234.888	186.18	247.135	130.165	118.589	145.512	125.275	237.214	237.871	211.14	23.618	291.616	313.344	309.655
CREB3L2	267.067	135.715	175.371	115.397	69.202	71.051	69.336	41.104	35.303	36.495	10.28	9.589	11.878	9.959	62.383	73.893	97.765	12.769	9.416	14.708	8.077	35.671	39.803	39.664	8.9	88.038	85.731	84.314
CREBL2	54.564	49.941	51.566	61.467	4.214	3.645	3.715	15.768	14.707	15.252	28.032	23.318	23.276	21.258	27.553	28.766	19.026	15.261	15.993	15.876	13.161	12.174	12.277	12.754	5.497	5.903	6.264	5.22
CREBZF	40.749	38.281	36.786	34.584	61.165	52.782	60.996	4.302	4.104	5.263	9.455	8.579	8.846	10.309	32.466	24.039	41.804	13.361	10.233	12.328	10.283	14.05	14.416	13.992	24.6	14.793	14.851	16.154
CREG1	155.968	150.361	83.416	222.944	36.503	41.867	38.559	36.137	35.359	38.147	389.44	393.464	408.881	342.859	53.67	52.08	74.536	59.559	58.037	53.135	50.434	2.89	3.24	3.651	15.074	63.453	65.722	63.752
CRELD1	23.3	22.321	36.811	30.927	1.892	2.02	1.445	13.784	13.513	13.401	21.638	18.461	18.128	18.104	97.538	73.989	168.461	11.747	8.461	10.357	7.649	21.927	21.118	19.012	21.221	17.129	15.932	16.324
CRELD2	17.948	36.159	57.856	17.266	81.207	112.687	90.46	15.365	15.655	16.412	41.224	48.342	53.395	41.197	56.325	44.117	95.489	76.436	71.349	79.267	69.041	146.175	139.551	139.987	94.964	143.316	154.561	143.866
CREM	6.854	5.339	6.179	7.205	4.139	2.884	4.055	3.803	3.468	4.103	31.134	27.185	29.488	33.64	7.716	7.358	8.943	1.726	1.603	2.905	1.848	4.16	4.788	4.361	5.917	1.94	1.659	1.531
CRIM1	230.442	187.338	262.174	74.82	37.464	36.378	37.218	301.247	268.27	260.858	47.287	37.258	49.265	41.036	350.472	296.339	406.933	76.64	62.265	79.834	67.091	120.899	134.476	131.326	7.394	259.303	255.81	288.081
CRIP2	3.074	3.02	3.126	3.289	5.926	7.623	4.398	194.265	244.939	193.792	79.369	76.54	91.449	69.874	606.134	443.813	488.99	108.069	112.107	110.231	119.584	208.636	186.385	188.562	19.835	44.109	53.147	48.746
CRIPT	13.538	12.78	11.749	19.227	20.7	18.821	25.395	15.901	16.39	17.56	143.114	150.735	169.271	175.241	5.882	5.675	6.269	123.775	139.749	135.901	145.709	56.053	53.911	56.506	34.472	34.785	28.222	31.423
CRKL	78.436	59.306	64.859	75.714	62.195	61.155	58.388	56.42	51.412	51.265	28.691	23.731	26.942	25.245	60.052	57.381	45.332	124.381	94.895	127.251	111.209	25.424	26.088	28.286	53.976	65.976	67.427	65.82
CRLF3	39.806	38.018	34.268	23.62	21.373	18.631	23.142	26.721	21.371	27.279	40.139	35.989	32.694	34.883	12.069	9.445	10.041	19.392	17.71	21.368	16.689	29.855	31.554	34.027	21.94	29.578	26.331	27.977
CRLS1	27.955	31.03	36.6	23.528	77.559	52.823	87.981	22.622	20.306	24.874	13.137	12.731	13.621	13.191	72.006	60.087	56.977	12.808	12.076	13.871	12.224	36.67	34.765	30.188	76.382	17.981	17.001	17.254
CRNKL1	90.991	76.426	85.801	90.357	36.313	33.273	38.33	60.966	53.207	61.106	48.064	47.244	38.897	36.446	14.436	13.036	12.326	29.975	26.074	33.617	28.966	32.217	36.68	39.244	32.957	26.543	23.832	24.017
CROT	14.822	15.754	14.841	20.733	15.604	11.074	12.466	23.079	19.71	21.896	98.903	96.753	89.224	92.158	79.049	59.274	56.881	11.934	10.305	12.283	10.826	5.602	6.798	6.757	4.377	10.334	9.438	8.963
CRTC1	2.272	2.879	2.034	4.515	8.443	11.763	9.531	3.961	3.977	3.357	2.596	2.574	3.34	2.948	4.053	5.704	5.511	4.397	2.84	5.281	3.896	14.332	13.618	11.031	17.682	13.614	14.477	14.168
CRTC2	27.239	24.492	20.371	25.924	33.596	50.45	44.958	21.961	23.208	18.955	15.974	16.267	18.963	19.392	22.88	20.571	21.655	23.693	14.612	29.928	22.11	15.991	15.465	17.629	27.886	42.729	45.571	46.93
CRTC3	32.557	36.216	35.366	39.012	12.851	17.471	15.535	19.002	18.905	17.788	12.721	11.666	14.733	13.964	20.354	18.345	15.507	16.966	10.199	19.709	13.234	19.119	21.123	19.072	11.353	13.628	13.213	14.487
CRY1	21.122	12.494	17.706	15.376	21.314	18.877	21.8	9.584	8.748	9.145	22.702	22.5	20.362	19.588	3.414	3.386	2.838	5.302	3.996	6.17	5.28	5.319	7.276	7.594	14.296	24.211	21.3	20.707
CRY2	15.956	29.09	27.39	21.091	9.23	10.137	9.439	21.517	20.972	21.719	1.269	1.414	1.663	1.501	6.99	7.127	7.353	19.403	11.453	20.23	14.828	9.729	8.798	6.766	9.759	9.292	9.291	8.793
CRYAB	357.119	297.394	425.786	176.703	37.285	48.582	42.343	136.691	140.35	138.2	129.867	119.431	127.998	110.244	558.123	275.299	415.587	361.121	377.825	359.564	308.684	42.827	41.381	38.798	14.827	67.157	67.604	80.654
CRYBG1	55.986	27.71	30.076	27.869	1.045	1.1	1.477	15.382	13.332	13.931	19.834	18.804	23.367	18.023	9.426	12.847	9.643	28.935	20.072	30.12	24.675	7.395	7.878	7.844	2.292	27.648	25.75	27.424
CRYL1	4.827	10.073	5.39	17.288	10.106	10.588	7.974	112.673	121.523	111.898	250.592	261.257	304.146	287.656	73.329	82.55	68.153	26.524	28.684	23.987	25.334	38.611	40.541	34.533	221.551	67.517	67.287	68.004
CRYZ	161.999	46.615	60.532	88.687	47.569	38.607	43.214	13.226	12.071	13.227	161.798	144.616	171.659	172.34	7.617	6.665	8.101	39.995	39.104	34.904	36.603	8.57	8.404	9.537	42.406	17.569	15.38	15.069
CRYZL1	88.318	57.105	64.047	94.353	22.216	16.266	16.429	37.002	33.235	40.276	226.964	187.531	173.449	190.857	21.441	22.494	21.244	10.551	8.683	10.056	10.766	22.449	26.152	28.061	19.7	17.585	16.179	15.378
CS	245.755	196.739	239.929	171.406	420.496	470.521	426.161	191.226	180.252	190.238	82.49	74.117	86.377	73.26	106.338	101.625	80.504	152.816	142.601	164.084	145.457	79.979	92.28	97.923	219.332	280.6	279.612	285.422
CSAD	4.663	3.634	5.43	5.269	20.324	21.339	17.843	1.734	1.077	1.501	2.495	2.236	3.416	3.147	2.947	3.576	3.379	8.039	5.247	7.957	6.379	7.862	6.991	7.875	6.951	4.033	3.966	3.491
CSDE1	1214.726	1276.142	1450.919	1170.595	274.766	222.029	281.434	389.035	349.767	373.748	151.11	145.994	132.89	127.596	314.354	254.279	214.86	173.484	158.159	182.131	159.34	276.355	310.681	311.729	239.574	273.426	251.779	252.558
CSE1L	368.199	189.905	209.313	197.876	231.659	148.405	221.294	99.849	90.748	96.152	188.667	190.334	178.169	158.279	44.224	43.644	32.503	68.159	66.143	67.037	72.335	87.927	94.786	104.822	97.726	114.159	108.724	112.6
CSF1	62.25	53.917	47.88	77.965	136.405	153.823	124.224	32.705	32.459	31.226	17.775	15.698	16.791	14.854	70.11	68.862	119.322	290.331	193.411	356.387	239.47	103.626	110.306	101.005	24.472	150.737	169.284	164.465
CSGALNACT2	38.091	24.779	19.568	46.708	38.562	23.517	33.519	39.987	32.473	36.595	16.911	11.878	9.549	10.713	28.067	18.676	24.78	13.365	15.177	14.301	13.591	21.618	27.509	27.181	7.508	21.984	19.111	19.832
CSK	8.0	10.682	9.227	7.595	44.285	56.331	49.714	82.988	88.742	84.766	33.813	33.984	38.719	31.869	46.783	49.393	42.963	78.139	60.008	81.627	71.802	37.26	41.591	40.228	55.124	83.896	87.712	86.582
CSNK1A1	211.729	153.405	154.787	190.969	167.63	139.269	160.601	186.395	175.029	174.387	147.573	130.261	118.432	116.998	76.451	76.629	51.345	90.825	81.168	94.722	85.308	75.518	83.558	85.192	78.459	147.709	138.45	137.605
CSNK1D	13.166	14.619	13.631	12.839	95.96	118.383	107.856	58.331	61.269	56.636	58.612	61.703	67.447	59.391	68.48	62.913	62.521	35.107	27.46	41.021	30.66	85.979	77.345	81.725	135.419	76.481	78.868	75.779
CSNK1G1	45.186	31.753	41.102	32.065	16.416	13.834	15.521	7.003	5.802	5.873	5.574	4.641	4.589	4.259	10.865	13.99	9.722	14.076	9.286	16.995	9.532	2.765	2.612	3.07	5.286	20.209	19.169	19.007
CSNK1G2	7.854	10.858	8.819	7.51	129.024	180.851	138.204	79.061	95.139	80.823	48.365	48.235	64.977	52.77	77.404	68.246	75.41	29.578	28.362	35.561	29.565	119.577	118.714	113.021	102.267	112.119	127.216	115.596
CSNK1G3	40.693	36.346	37.321	46.471	45.589	42.175	50.756	16.138	14.014	14.773	11.912	10.238	11.381	10.153	15.448	14.001	9.928	10.76	9.58	11.541	8.165	6.331	8.063	8.318	11.538	22.409	22.124	20.933
CSNK2A1	50.552	40.091	49.109	45.47	25.194	22.543	24.568	105.425	107.281	109.987	50.298	49.428	45.922	43.329	87.178	86.952	66.068	77.076	75.391	87.675	73.08	60.852	65.784	67.515	107.157	86.631	79.698	83.164
CSNK2A2	32.797	43.223	47.043	41.645	40.228	45.611	46.989	41.369	38.841	40.761	9.427	8.047	8.916	7.215	58.856	48.983	40.484	42.562	32.79	46.849	37.972	18.807	21.489	21.321	26.692	33.319	30.121	32.477
CSPG4	12.891	11.85	7.863	10.075	48.506	54.102	48.868	9.498	9.327	7.874	5.804	4.736	7.073	6.285	4.499	5.757	24.799	39.08	29.527	37.307	37.74	15.955	18.357	16.018	5.571	2.559	2.732	2.542
CSPP1	17.17	9.61	8.028	13.852	17.949	19.307	20.149	11.032	8.696	13.074	4.939	3.499	5.044	4.347	6.624	5.292	7.544	1.948	1.436	3.744	2.158	1.19	1.772	1.714	7.044	3.554	3.268	3.499
CSRNP1	1.66	7.272	5.442	2.868	7.445	8.023	8.116	10.567	12.721	10.368	8.995	7.904	9.95	8.959	10.849	11.469	9.093	13.721	9.588	14.618	12.333	14.093	13.352	13.359	25.252	26.197	28.672	27.503
CSRNP2	34.397	23.544	20.84	31.147	15.407	12.894	13.364	9.386	9.001	8.243	8.625	8.131	8.83	8.782	10.741	7.526	8.022	23.906	19.477	26.262	20.129	4.1	4.221	3.95	4.805	12.435	12.239	13.524
CSRP1	121.76	207.859	383.305	58.602	26.47	44.703	28.317	983.846	1036.919	979.624	161.327	170.337	157.515	134.346	751.496	485.876	698.69	321.111	369.706	305.688	345.368	554.67	537.499	493.16	91.627	277.261	318.038	291.95
CSRP2	54.255	22.909	53.487	44.714	70.891	126.193	85.373	5.453	4.669	5.573	76.51	76.737	78.55	71.856	4.327	1.974	6.323	155.464	159.358	159.1	191.333	6.061	5.016	4.536	14.949	857.35	813.091	838.025
CSTF1	54.833	32.47	37.288	62.824	47.355	50.56	52.478	23.818	22.677	21.733	30.698	33.088	33.144	30.193	24.902	24.232	25.249	20.007	19.944	24.576	19.0	16.485	16.993	16.683	27.361	31.072	28.543	30.011
CSTF2	29.197	15.323	16.945	15.007	51.549	44.435	53.36	26.288	23.353	24.15	49.812	51.951	42.836	40.496	12.693	12.393	9.581	23.837	21.969	27.913	20.322	30.394	32.517	29.903	75.981	25.029	22.296	23.815
CSTF2T	12.549	11.197	8.957	15.35	50.391	43.732	44.991	22.948	22.955	22.608	11.801	12.446	13.021	9.948	20.297	27.682	23.28	50.603	38.409	59.386	48.231	21.156	22.823	21.919	18.088	32.398	34.288	31.529
CSTF3	140.724	79.399	96.613	89.105	37.788	33.287	40.365	27.093	23.746	26.925	52.597	49.227	43.742	41.864	32.468	34.14	33.423	45.864	41.894	58.308	47.012	22.059	25.844	23.725	19.061	33.653	28.978	31.371
CTBP1	6.026	12.815	12.813	7.783	338.496	319.377	319.678	56.459	68.978	51.388	14.417	13.736	17.268	14.871	55.98	44.914	62.398	36.676	34.281	47.28	38.271	124.672	115.156	110.254	87.161	129.702	152.373	148.25
CTBP2	18.906	13.567	14.473	16.382	8.696	7.749	8.502	29.314	28.328	28.775	17.049	16.949	20.379	16.277	29.855	22.619	27.52	27.018	22.759	28.909	25.011	35.966	38.814	36.561	21.589	24.272	25.951	24.841
CTC1	4.71	4.056	6.555	5.451	19.806	21.9	23.189	13.889	13.682	14.347	13.317	11.545	15.96	18.302	1.654	1.828	1.37	1.647	1.353	2.561	1.902	2.183	1.604	2.03	8.799	5.02	5.045	5.104
CTCF	90.52	74.415	74.387	88.991	17.176	17.671	19.79	29.825	26.193	31.607	59.745	56.872	58.146	49.792	9.189	9.752	8.746	17.62	15.386	22.455	17.456	22.733	26.353	24.585	39.976	56.147	54.268	56.329
CTDP1	1.298	1.83	2.042	2.149	13.148	14.033	13.592	8.917	8.952	9.458	9.723	8.702	11.347	10.248	28.231	24.751	24.579	11.764	7.639	15.846	11.789	23.784	22.186	21.184	47.472	13.902	15.014	14.087
CTDSP1	10.756	14.646	11.994	16.205	37.308	57.569	35.838	62.437	68.61	63.859	25.582	25.851	36.301	28.738	110.376	105.59	112.847	23.453	21.636	25.848	23.419	85.394	82.532	82.063	34.294	52.497	55.375	55.363
CTDSP2	160.654	326.302	311.833	215.87	152.241	151.339	145.085	179.989	169.648	171.689	17.908	16.063	21.361	18.363	338.126	220.857	187.825	62.179	50.236	66.673	56.484	107.355	109.071	109.142	68.745	129.877	127.069	125.22
CTDSPL	8.804	11.612	11.482	11.265	14.2	13.507	13.84	37.542	36.021	35.6	5.222	3.812	6.075	5.097	32.716	39.851	26.901	19.992	16.748	17.23	16.36	21.383	23.383	23.624	10.865	11.966	10.901	11.477
CTDSPL2	24.074	17.688	19.312	23.502	40.866	28.995	36.803	21.889	17.907	18.356	48.491	43.432	33.62	36.836	17.428	18.529	12.194	12.727	10.481	16.203	10.975	17.297	17.891	20.119	21.113	16.255	14.245	14.161
CTH	8.098	4.991	13.657	4.282	40.542	22.747	27.735	8.205	6.8	7.084	27.554	29.494	35.204	27.312	108.43	33.208	38.895	21.498	20.881	21.683	21.403	9.75	9.273	10.341	36.502	16.978	16.662	19.095
CTNNA1	235.107	236.135	254.295	165.061	275.172	297.973	309.595	158.062	144.228	152.967	164.153	151.889	171.098	136.979	444.555	320.727	329.158	105.574	85.366	113.117	86.892	117.468	125.487	132.194	459.894	159.345	158.821	154.714
CTNNAL1	144.127	53.533	111.64	91.684	35.81	27.823	30.396	177.534	168.723	181.854	106.475	98.826	93.57	82.098	8.22	12.307	9.038	30.411	25.68	36.289	29.366	48.837	54.832	55.155	36.47	15.932	14.999	16.804
CTNNB1	38.059	36.466	42.911	29.238	515.687	455.172	486.31	321.054	284.133	293.431	138.998	134.671	140.018	116.07	294.923	245.388	186.276	250.235	232.94	256.292	240.802	253.273	271.246	278.843	268.23	1259.366	1202.933	1214.572
CTNNBL1	49.863	49.876	52.389	47.748	20.361	28.744	25.871	69.5	62.122	69.431	62.417	68.182	61.313	52.721	50.202	48.572	41.601	64.203	63.358	62.669	66.695	17.223	16.509	18.838	24.968	60.312	58.086	60.263
CTNS	8.389	3.517	6.925	6.529	14.187	13.28	14.5	9.835	9.805	10.531	7.186	8.014	10.405	9.488	23.236	16.194	33.456	7.373	7.142	7.991	8.634	7.18	8.967	6.435	8.289	19.587	18.461	18.588
CTPS1	26.125	21.275	36.569	12.495	292.145	288.471	285.98	33.987	31.753	35.432	108.639	121.634	110.564	97.605	31.415	34.828	29.56	41.665	39.429	49.904	46.449	63.428	62.16	65.501	90.413	158.364	158.791	162.016
CTPS2	14.632	16.813	15.259	22.221	17.18	16.038	18.623	8.959	7.804	8.006	28.812	27.94	20.116	23.279	14.542	15.347	13.518	4.498	4.495	5.647	5.199	9.779	9.98	9.944	22.092	52.324	50.17	52.305
CTR9	112.028	111.923	104.444	100.449	61.563	60.149	66.886	37.349	34.643	36.341	50.061	52.804	54.915	44.179	20.651	20.782	19.811	41.724	28.337	56.258	33.945	23.45	28.523	28.608	55.65	48.003	44.409	46.301
CTSA	329.367	341.771	249.212	305.933	83.786	91.271	92.472	208.233	205.765	191.483	33.939	35.747	38.865	30.225	443.089	348.881	718.229	124.515	107.407	151.177	109.288	140.027	150.974	137.999	106.227	310.65	306.082	294.71
CTSB	89.975	67.511	163.954	186.204	248.093	244.324	230.483	1575.315	1576.574	1527.596	230.93	210.166	238.074	201.998	1090.054	1141.586	1557.907	190.927	174.721	185.036	168.32	620.858	660.27	645.394	599.702	1178.746	1155.04	1146.904
CTSD	79.583	117.678	88.71	127.679	546.007	612.511	592.792	328.252	367.854	300.995	98.573	100.545	135.941	104.312	564.57	542.584	1130.089	731.422	581.929	795.845	651.841	391.294	395.995	355.052	670.943	752.701	815.751	751.651
CTSK	1908.681	870.677	734.28	5106.262	4.733	3.503	2.43	105.187	102.171	114.947	16.124	14.004	13.629	15.647	1180.214	762.514	1682.121	4726.724	4913.445	5302.745	4419.615	37.302	42.8	42.818	22.735	4.168	3.748	4.437
CTSZ	34.32	32.002	34.958	32.623	31.319	54.406	32.98	164.594	177.425	163.103	100.633	110.187	118.453	98.795	222.364	202.932	359.771	1635.04	1450.88	1802.097	1623.135	183.957	200.658	186.348	471.977	43.782	43.963	39.37
CTTNBP2NL	103.598	75.077	82.301	86.566	23.944	26.618	26.968	11.769	10.994	9.981	19.798	17.249	16.747	12.374	16.464	14.571	12.393	23.659	18.269	27.078	19.033	8.566	9.019	10.574	2.567	65.655	66.835	64.27
CTU2	2.927	3.839	3.258	2.614	25.682	23.735	17.554	6.837	7.347	7.781	69.062	74.745	68.062	72.431	11.128	12.421	16.179	12.052	8.383	13.278	10.365	13.435	12.222	11.956	25.453	11.102	12.249	11.875
CUEDC1	5.081	5.274	4.809	4.794	12.484	25.548	16.794	54.472	56.99	53.062	20.018	20.337	26.081	22.259	53.623	35.426	51.449	24.826	25.631	26.078	22.188	10.948	10.474	9.918	2.211	5.324	6.049	6.42
CUEDC2	44.605	56.482	68.865	55.494	72.77	97.271	72.418	118.377	122.544	116.981	90.789	94.173	86.193	94.359	140.938	126.425	123.895	101.916	114.008	96.233	124.232	154.901	149.19	141.391	79.463	106.601	111.378	112.674
CUL1	148.368	131.102	153.442	135.688	108.351	99.67	118.863	61.914	55.477	62.498	62.8	62.497	57.488	53.161	38.651	33.809	33.131	31.818	22.388	34.85	24.271	41.626	44.736	46.997	65.787	75.582	71.153	71.971
CUL2	37.794	22.585	27.732	30.035	51.683	37.567	50.007	27.251	23.463	25.678	33.265	31.053	29.365	25.799	32.455	27.651	26.265	10.7	9.819	11.173	9.733	11.711	12.632	13.662	11.38	50.105	43.853	45.79
CUL3	38.566	32.084	28.408	55.204	83.303	68.738	79.304	74.241	67.932	76.445	28.171	24.718	24.478	22.195	50.156	48.644	35.788	46.684	34.47	51.388	39.77	41.838	47.251	48.949	53.499	57.877	51.184	53.133
CUL4A	106.581	101.336	112.699	75.278	136.89	120.245	135.757	57.031	48.996	55.852	99.872	93.271	89.855	86.614	63.11	50.89	59.772	78.583	64.83	86.444	67.443	55.541	59.409	60.335	72.507	61.042	55.964	59.692
CUL4B	126.125	127.49	123.258	108.73	66.791	47.93	63.786	32.491	27.645	32.43	22.646	19.299	20.987	18.834	44.55	44.065	44.628	14.993	13.83	17.848	16.242	12.15	15.043	15.253	12.721	36.056	33.93	32.943
CUL5	37.457	23.187	22.872	28.227	49.062	37.412	48.7	31.516	27.467	28.268	64.706	57.076	51.639	51.191	20.736	19.754	14.393	14.995	13.505	14.869	13.604	7.712	9.116	9.98	13.837	35.179	32.049	31.922
CUL7	32.727	48.467	47.1	28.095	24.418	30.629	26.196	37.629	37.505	38.064	11.891	10.704	12.8	13.641	6.458	5.901	7.331	20.295	13.219	26.454	14.878	13.094	12.926	12.405	16.769	17.824	18.1	16.79
CUTC	76.859	81.942	86.528	110.295	6.065	7.392	8.483	8.614	7.329	6.851	11.392	12.864	14.507	11.848	46.437	36.073	39.755	40.213	47.501	49.467	47.736	3.033	3.269	3.919	4.603	7.819	5.461	6.853
CUX1	14.044	12.932	9.807	21.453	13.263	16.742	15.924	10.272	9.421	8.772	4.536	3.553	5.159	4.452	43.02	28.621	29.52	12.214	7.784	17.312	9.797	4.741	5.765	4.97	3.734	16.764	16.51	16.668
CWC15	159.141	153.519	127.273	156.254	116.049	128.98	140.395	34.947	31.607	34.824	149.161	142.751	109.481	142.556	57.185	52.891	36.827	126.26	131.479	132.603	135.609	56.708	57.804	61.869	51.504	78.268	67.546	71.038
CWC22	81.377	56.85	57.077	83.143	15.044	13.475	15.12	19.917	15.735	19.513	58.59	54.876	54.79	49.964	15.136	17.267	11.619	14.282	10.54	20.598	13.048	11.921	14.214	13.808	23.679	31.239	30.662	29.713
CWC27	4.27	3.859	2.061	2.908	2.693	3.534	3.638	17.461	14.27	17.787	52.366	48.724	45.816	42.63	18.738	16.605	13.561	1.927	1.759	2.847	2.144	10.056	14.163	12.291	16.44	22.699	20.659	21.138
CWF19L1	18.734	13.308	12.721	12.5	9.771	11.029	11.649	19.57	16.84	19.139	86.25	82.484	72.619	74.142	6.844	7.797	6.778	20.832	23.285	21.867	24.613	24.557	21.351	24.534	42.113	40.511	40.087	39.991
CWF19L2	36.267	26.259	30.206	51.358	14.543	11.855	15.4	14.636	13.309	15.592	15.433	12.63	10.936	11.736	12.567	11.758	10.516	14.766	10.062	17.64	14.626	5.069	6.785	5.862	6.935	16.178	13.573	15.905
CXXC1	18.62	22.179	26.341	20.805	68.644	92.023	70.987	19.111	20.095	21.276	17.215	16.136	19.588	19.582	39.817	36.506	35.957	12.084	9.046	17.866	12.314	27.671	26.254	26.697	41.935	53.662	51.519	51.617
CXXC5	17.616	18.337	19.05	17.991	2.797	2.282	2.197	69.054	75.802	67.93	11.343	12.599	18.911	12.634	59.504	37.178	63.532	24.329	22.721	23.865	24.838	51.928	54.539	53.179	26.012	40.67	44.974	40.187
CYLD	41.193	21.291	27.454	31.68	27.802	23.394	25.47	30.015	26.348	29.013	32.327	29.521	23.963	23.914	11.147	11.067	10.66	10.115	8.244	11.619	8.071	5.457	6.233	4.938	3.895	21.554	22.63	22.393
CYTH1	7.233	7.018	8.523	6.164	4.086	4.919	3.992	10.982	10.722	11.915	10.303	7.715	8.734	6.586	35.435	31.704	30.332	23.998	16.524	29.107	23.851	11.534	12.506	12.597	9.136	13.919	16.288	13.556
